name,artist,id,added_at,added_by
Spooky Fuckin Blues,Holy Wave,5Uy3LpoMjeRMPCE37rFYpY,2018-08-07T23:46:31Z,1250869163
No Spell,Thee Oh Sees,2nWc4L4rwHuKGA1Cio958q,2018-08-07T23:50:55Z,1250869163
Thoughts in My Mind,Kingdom of the Holy Sun,4aUTcbfrWxIDmZtxh16rhl,2018-08-07T23:54:46Z,1250869163
Scumdog,Gymshorts,6ksnZXnAptbAu9TQXIvsfF,2018-08-07T23:56:34Z,1250869163
Slow Walkin,The Babies,4rR3Do9SDfNruu1Lg4BjBM,2018-08-07T23:57:28Z,1250869163
Diamond Sleep,Haunted Leather,1QFM9tzPLLNzzP0kxTKgrg,2018-08-07T23:59:48Z,1250869163
Desire Be Desire Go,Tame Impala,5kH6mdE69WtXHGByvFRdsF,2018-08-08T00:00:10Z,1250869163
Nodding Off (feat. Best Coast),Wavves,3rqh7rZqvkMGN9GOAnBxoq,2018-08-08T00:03:39Z,1250869163
Orange Light,Cool Ghouls,2tETqQc5ILtFL5XZ2NLojW,2018-08-08T21:40:50Z,1250869163
Nerve Damage!,Unknown Mortal Orchestra,7rzjCz0WfrNTIu062xC3b5,2018-08-08T21:43:02Z,1250869163
30 Past 7,King Gizzard & The Lizard Wizard,1IaYTOQ04v98N9rvraH2KD,2018-08-08T21:46:43Z,1250869163
Cheap Beer,FIDLAR,4soW0sDCEtDnDbJNrMrR2I,2018-08-08T21:49:59Z,1250869163
No Waves,FIDLAR,5bdH3N24qAon3U5V86fT8T,2018-08-08T21:50:11Z,1250869163
Modern Art,Black Lips,28D5LB31qeAjuJkUkSKMLF,2018-08-08T21:53:08Z,1250869163
Stalker,Sister Crowley,2BXi9uyNYnJ93wzbpTVMTa,2018-08-08T21:54:45Z,1250869163
Migration,ORB,0QaBR9VfAWIScrLdtPxm0w,2018-08-08T21:57:16Z,1250869163
The Man Who Killed Reality,The Prefab Messiahs,0dAFroyd9JXL4oriE5bqbF,2018-08-08T22:02:52Z,1250869163
Mad Mary Jones,The Vacant Lots,1zgKNlriURGXQ9saYO868E,2018-08-08T22:11:17Z,1250869163
Bones,Crumb,0U0gZhiusaKvvqHe8w7B1X,2018-08-08T22:12:21Z,1250869163
Doused,DIIV,4QDbzpmRA6atTEEE2W7j7k,2018-08-08T22:17:36Z,1250869163
Sir Isaac Nukem,Holy Wave,0zngVsfLlSUIjk8DpFMjdA,2018-08-08T22:21:46Z,1250869163
I Was Denied,Thee Oh Sees,0g1uOBXFRnZvD4VF4qJnfA,2018-08-09T21:31:37Z,1250869163
All Alone,Psychic Ills,4HxZznTBiWLslwupviNlfD,2018-08-09T21:54:26Z,1250869163
Enjoy a Paranoia,The Dolly Rocker Movement,2QAa9F7w9KXmlLt9b7uHSJ,2018-08-09T21:59:39Z,1250869163
Turning Blue,Jay Reatard,3Itmn4KLJ18MDpVUhyIxag,2018-08-09T22:06:10Z,1250869163
Costa Este,Las Piñas,408cleAAyJqG9PNnqbcEMl,2018-08-09T22:07:55Z,1250869163
The Picture,Ty Segall,2GpdnlfPrtQBWLpAjznBKA,2018-08-14T13:32:24Z,1250869163
Fell In Love With A Girl,The White Stripes,6YK2tAEYnHgYkkC6TSziqM,2018-08-14T13:39:37Z,1250869163
I Wear Black,"Ty Segall, Mikal Cronin",2X4dn5f8jMFDRBksEfDOqp,2018-08-15T13:27:21Z,1250869163
You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,5ojVq0bohB1uEEMga1IO3j,2018-08-15T13:45:14Z,1250869163
From The Ritz To The Rubble,Arctic Monkeys,7gsArdm7rk6X6wsMr2QKWS,2018-08-15T13:53:12Z,1250869163
A Certain Romance,Arctic Monkeys,2CbtdkBeW9Znt4vXTOafAl,2018-08-15T13:56:48Z,1250869163
"If You Were There, Beware",Arctic Monkeys,0ZUXj43fteJjwvGoLMntte,2018-08-15T14:00:12Z,1250869163
Gone,Mikal Cronin,6wt7nmG9ZX7eFo0qQnnz3j,2018-08-15T17:48:31Z,1250869163
Green and Blue,Mikal Cronin,4lpVoLN8LpovBNem0Ars8K,2018-08-15T17:49:21Z,1250869163
Melted Rope,Wand,60FaXKuiMVpmpvsabFEAD2,2018-08-15T18:16:30Z,1250869163
Roky Said,Dead Ghosts,1n3cDnsKveliNsejFGLTs9,2018-08-15T18:20:06Z,1250869163
Onion,Shannon & The Clams,6qoz7RXmF7RnZ0NkR7NWMy,2018-08-15T18:34:40Z,1250869163
Tibetan Pop Stars,Hop Along,3MVL733KX2m9G76qPnTttk,2018-08-15T19:00:59Z,1250869163
Horseshoe Crabs,Hop Along,1ywF2gv7BBWGxYbIxhSUhJ,2018-08-15T19:01:11Z,1250869163
You Are Dead,Mind Spiders,4O8syTut4eAGThgGLJkFKQ,2018-08-16T20:28:29Z,1250869163
Brain of Clay,CFM,1w1HHy2IqXvoPowL20NDeY,2018-08-16T20:43:14Z,1250869163
Buchanan Hammer,Los Tones,4YxA2ymhdsh2ROqfkUxmxJ,2018-08-16T20:54:35Z,1250869163
Linus Spacehead,Wavves,2f4CbGnZ3S19ljfTAKZfwM,2018-08-16T21:16:17Z,1250869163
Black Sail,Chastity Belt,5CVIx9NyLR9pohhIWn5n03,2018-08-16T21:32:21Z,1250869163
Evil,Chastity Belt,0Sy6N3rl8dsccN9MwWHoWi,2018-08-16T21:35:13Z,1250869163
Pussy Weed Beer,Chastity Belt,33fETuiMCbWEmAQGJmlx6S,2018-08-16T21:40:36Z,1250869163
Farewell Transmission,"Kevin Morby, Waxahatchee",0qvmO0IgFQ1gRNfK2nItIq,2018-08-17T20:09:27Z,1250869163
Told You I'd Be with the Guys,Cherry Glazerr,7gxakgZXtvTcBjaxOAZ08G,2018-08-17T20:37:26Z,1250869163
Between the Buttons,Klaus Johann Grobe,1JEVEZFS1CW9lIyiJGtwEb,2018-08-21T22:46:15Z,1250869163
"Nameless, Faceless",Courtney Barnett,2AUzpScdGwIZplM9y8nkbx,2018-08-28T19:11:16Z,1250869163
Trippy Gum,Hinds,3mYG8AQsunKxrIAUhxss5c,2018-08-30T20:11:35Z,1250869163
Bamboo,Hinds,4JgCQrPXAytyOcjSBaaHE6,2018-08-30T20:58:05Z,1250869163
I'm Going Out Of My Way,Stereolab,5TAkoht0oS8ps0iqHwMXqv,2018-08-31T18:50:18Z,1250869163
Guess I'm Falling In Love,The Velvet Underground,3RXehotcSA8zrkX1Y5x2r1,2018-08-31T19:26:42Z,1250869163
Up All Night,Parquet Courts,1j3JOEMcHWfLz08SRAq7Hw,2018-08-31T19:28:02Z,1250869163
Deceptacon,Le Tigre,4yeILpRczJAXG6kAsE7pGk,2018-09-06T15:06:37Z,1250869163
Dreamphone,Peach Kelli Pop,18wwzzMGtxvfhBqMmIByw5,2018-09-06T17:15:29Z,1250869163
Wash My Hands Shorty,The I.L.Y's,2X6aJuZFrSk2DkfcQPZGPf,2018-09-06T17:20:59Z,1250869163
Vinta,Crumb,71UsuepAxDwu0aP6IoWYRP,2018-09-06T17:29:55Z,1250869163
The Chills,Peter Bjorn and John,51qfUWB1VBQSSKupsfdLrD,2018-09-06T19:57:36Z,1250869163
Before the Water Gets Too High,Parquet Courts,5wpBEy8gYVQmb5VArtayfp,2018-09-10T15:45:08Z,1250869163
Harness Your Hopes - (B-side),Pavement,4tggZyGJMNJMooWuRbvN5q,2018-09-12T19:35:07Z,1250869163
Your Dog,Soccer Mommy,3BpUZB0tw4zNmG3Iw1mclL,2018-09-14T15:46:47Z,1250869163
8 Ball,Waxahatchee,1xLEoEATazKWmH4jEX0IyS,2018-09-14T17:18:53Z,1250869163
Freebird II,Parquet Courts,3GAKdDYtNBhC6jFx9hzQfA,2018-09-15T00:03:12Z,1250869163
Almost Had to Start a Fight/In and Out of Patience,Parquet Courts,0QAEc5JBdaZMdxqU3xL64H,2018-09-16T00:31:51Z,1250869163
Linda,Hinds,2pC4xPFb3lMEB8RJRes87D,2018-09-16T14:33:17Z,1250869163
Tester,Hinds,3rhOCc9l5UI0xWTaaNPxL7,2018-09-16T14:33:31Z,1250869163
We Hate You Please Die,Crash and the Boys,4qmzjIWGOAM7wbemSOWkKN,2018-10-01T18:16:49Z,1250869163
It's Getting Boring by the Sea,Blood Red Shoes,48X3Yx34zApjhGOfup8jAa,2018-10-01T20:02:55Z,1250869163
Black Sheep,Metric,72hSmnleYTiiOo23q8ZJIS,2018-10-01T20:08:50Z,1250869163
Anthems For A Seventeen Year-Old Girl,Broken Social Scene,0VXp4zDspR993l2hIKW17g,2018-10-01T20:14:59Z,1250869163
Skin,Ty Segall,0Rh4r6QrqYIZRnqRoZLYWO,2018-10-02T15:16:37Z,1250869163
Surfin With You,Mooon,2UvTpnJ029050LEFcvi2f9,2018-10-02T15:25:15Z,1250869163
Titchy,Spacin',1nG3xsm4jcn3R7deA8Dir1,2018-10-02T15:29:34Z,1250869163
Devil's Eye (Basilisk),Fly Golden Eagle,2tz5Bon4D97MP8CumDSoiL,2018-10-02T15:32:46Z,1250869163
Tech Bro,Childbirth,1hMMPavVWsIfkNCPrR5qYo,2018-10-02T15:36:04Z,1250869163
"Siri, Open Tinder",Childbirth,5AJfahYQ4mbhVMhYFznHVR,2018-10-02T15:36:09Z,1250869163
Hysteria,Ceremony,7n8dwii4O1tcPUT7hSeliB,2018-10-02T15:40:52Z,1250869163
Shed It,Casa Lagarto,3wCgMfVwflSOFAm24a8ugl,2018-10-02T15:46:07Z,1250869163
