name,artist,id,added_at,added_by,length_seconds
90s American Superstar,Wallice,7sAgUakvHMLtLlTSZqU7i5,2023-04-08T00:34:00Z,eeb32dju7dk207ozmbvia3nut,139
Best Friend,Wallice,1RoqxQ9jOyHWObm6mlV99n,2023-04-08T00:34:02Z,eeb32dju7dk207ozmbvia3nut,163
Veronica Mars,Blondshell,1TzuE767L4h0IGEmtWHGtw,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,117
Olympus,Blondshell,428djqRa5cPXovbZIYQOIO,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,216
Kiss City,Blondshell,3BnAP43rJ04D2iAgTon1ji,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,143
Disappointment,Blondshell,3q08Ty0Y32SXBDumtlFT8v,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,228
Joiner,Blondshell,3rybnmLVOm9ZOi0mte3VBj,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,239
Salad,Blondshell,04wGd81Dnp8M8gPqCQXs07,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,274
Sepsis,Blondshell,5hSH7K2BAcdkDo4VRVreTo,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,226
Cartoon Earthquake,Blondshell,31Xrzr7jkdFQDLnfLzVAjh,2023-04-10T01:52:54Z,eeb32dju7dk207ozmbvia3nut,205
Boys,Indigo De Souza,3rq5VaJa4HfQIHPgGa2iH8,2023-04-12T17:30:28Z,eeb32dju7dk207ozmbvia3nut,212
Kill Me,Indigo De Souza,66N8I6v00iQFPd56yU7dXf,2023-04-12T17:30:28Z,eeb32dju7dk207ozmbvia3nut,260
I Am the Car,Fake Fruit,5rc9Owr02mtKSWejDYZ0Gx,2023-05-15T21:58:52Z,eeb32dju7dk207ozmbvia3nut,290
C’est Comme Ça (Re: Wet Leg),"Paramore, Wet Leg",3dkIPlyoXHe0sL1gDKgOtp,2023-10-11T18:14:07Z,eeb32dju7dk207ozmbvia3nut,144
New York Transit Queen,Corinne Bailey Rae,6CjJtGi2x7xiBghJ4E8YIN,2023-10-11T18:14:07Z,eeb32dju7dk207ozmbvia3nut,109
Adore Adore Adore,SPRINTS,7cbHLDW7Iir9IZKWgHJuuI,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,157
Little Fix,SPRINTS,10kO3DBfY2UJSeYOuxDZPd,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,196
Literary Mind,SPRINTS,0wRNNJAPWNwVQGLrhO2gTU,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,295
How Does The Story Go?,SPRINTS,62zxiPxHoExCfnvQvfk9B3,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,148
Delia Smith,SPRINTS,740y38LGyr6gNETQSlKRoW,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,219
Modern Job,SPRINTS,0Bz4RD9u6sEJT29N7b4iRy,2023-11-02T20:25:09Z,eeb32dju7dk207ozmbvia3nut,202
HONEY,LUNA AURA,7AVf3MdvwHM5CdOdquzu9c,2023-11-04T05:15:46Z,eeb32dju7dk207ozmbvia3nut,155
Call the Doctor,Sleater-Kinney,2rhHotHUkQTBUfpMVne5rZ,2023-11-04T05:45:32Z,eeb32dju7dk207ozmbvia3nut,150
Good Grief,English Teacher,6AbWcTW4KcqHoo0vIVTuNc,2023-11-04T05:45:34Z,eeb32dju7dk207ozmbvia3nut,162
The World’s Biggest Paving Slab,English Teacher,0kRJ86TTyiuqTHWh2sHGAI,2023-11-04T05:45:37Z,eeb32dju7dk207ozmbvia3nut,185
atomic,Aziya,5kBBVaQUEisiw5AHIGbRn4,2024-07-09T02:43:54Z,eeb32dju7dk207ozmbvia3nut,169
Funeral,Wallice,2kQKwLHTZttWGANxB8otoe,2024-07-27T21:16:08Z,eeb32dju7dk207ozmbvia3nut,230
Vivimos Lejos,Fin del Mundo,2mbTHnQfy48tMsmh0SvPFw,2024-07-27T21:16:18Z,eeb32dju7dk207ozmbvia3nut,275
