name,artist,id,added_at,added_by
Dynamite,Taio Cruz,1DqdF42leyFIzqNDv9CjId,2021-06-10T22:25:21Z,g1no50gw9sai3vjo8acpfa9sc
Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,2021-06-10T22:26:21Z,g1no50gw9sai3vjo8acpfa9sc
Bad Reputation,Joan Jett & the Blackhearts,7pu8AhGUxHZSCWTkQ2eb5M,2021-06-10T22:26:47Z,g1no50gw9sai3vjo8acpfa9sc
Blitzkrieg Bop - 2016 Remaster,Ramones,4KcH1ZRV2W1q7Flq0QqC76,2021-06-10T22:27:15Z,g1no50gw9sai3vjo8acpfa9sc
Sign In Stranger,Steely Dan,3Vrw3TH5qkTReMFHVfI3v8,2021-06-10T22:30:43Z,g1no50gw9sai3vjo8acpfa9sc
Jessie's Girl,Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,2021-06-10T22:31:27Z,g1no50gw9sai3vjo8acpfa9sc
I Write Sins Not Tragedies,Panic! At The Disco,4bPQs0PHn4xbipzdPfn6du,2021-06-10T22:33:34Z,g1no50gw9sai3vjo8acpfa9sc
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,2021-06-10T22:33:46Z,g1no50gw9sai3vjo8acpfa9sc
Don't Threaten Me with a Good Time,Panic! At The Disco,2fh3bZ8jZhMxOcfESE9nQY,2021-06-10T22:34:10Z,g1no50gw9sai3vjo8acpfa9sc
"Dance, Dance",Fall Out Boy,0a7BloCiNzLDD9qSQHh5m7,2021-06-10T22:34:38Z,g1no50gw9sai3vjo8acpfa9sc
"You're Gonna Go Far, Kid",The Offspring,6TfBA04WJ3X1d1wXhaCFVT,2021-06-10T22:34:51Z,g1no50gw9sai3vjo8acpfa9sc
Safe And Sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,2021-06-10T22:42:31Z,1236518336
So What,P!nk,0JiY190vktuhSGN6aqJdrt,2021-06-10T22:43:42Z,1236518336
TiK ToK,Kesha,0HPD5WQqrq7wPWR7P7Dw1i,2021-06-10T22:43:53Z,1236518336
Morbid Stuff,PUP,0A31i51V3omHTJMDCJxDfh,2021-06-10T22:47:04Z,g1no50gw9sai3vjo8acpfa9sc
Spiderhead,Cage The Elephant,6WWJPStCaNrm99t3yZEN7b,2021-06-10T22:47:37Z,g1no50gw9sai3vjo8acpfa9sc
Brother in the Night,The Weeks,4yEqmVObmekuI16LoISlUw,2021-06-10T22:47:48Z,g1no50gw9sai3vjo8acpfa9sc
Buttons,The Weeks,4UJcBy8d3vzCC8c0dg9oDQ,2021-06-10T22:48:25Z,g1no50gw9sai3vjo8acpfa9sc
still feel.,half•alive,48XkVAagIoQHCsOlJtXUd5,2021-06-10T22:48:39Z,g1no50gw9sai3vjo8acpfa9sc
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,2021-06-10T22:51:52Z,1236518336
Elephant,Tame Impala,6qZjm61s6u8Ead9sWxCDro,2021-06-10T22:53:01Z,g1no50gw9sai3vjo8acpfa9sc
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,5BB0Jzw60KyfSTyjJqtely,2021-06-11T19:29:11Z,1236518336
Black Sheep,Metric,72hSmnleYTiiOo23q8ZJIS,2021-06-11T19:30:41Z,1236518336
Reptilia,The Strokes,57Xjny5yNzAcsxnusKmAfA,2021-06-11T19:30:58Z,1236518336
Paper Planes,M.I.A.,1ixbwbeBi5ufN4noUKmW5a,2021-06-11T19:31:30Z,1236518336
The Walker,Fitz and The Tantrums,0Nk7bSn0MItonkR0GNs3mj,2021-06-11T19:32:52Z,1236518336
Bubblegum Bitch,MARINA,0ZFBKLOZLIM16RAUb5eomN,2021-06-11T19:35:02Z,1236518336
Work Bitch,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,2021-06-11T19:36:32Z,1236518336
Misery Business,Paramore,6SpLc7EXZIPpy0sVko0aoU,2021-06-11T19:37:43Z,1236518336
Song 2 - 2012 Remaster,Blur,1FTSo4v6BOZH9QxKc3MbVM,2021-06-11T19:39:27Z,1236518336
Ignorance,Paramore,47No93LxERvV6MtOAmQzHS,2021-06-11T19:41:48Z,1236518336
I Hate the Weekend,Tacocat,4ve7zbGDOJ9WIlPiUoTtVp,2021-06-11T19:42:05Z,1236518336
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,2021-06-11T19:44:00Z,1236518336
Take a Walk,Passion Pit,4Sfa7hdVkqlM8UW5LsSY3F,2021-06-11T19:48:13Z,1236518336
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,3vkQ5DAB1qQMYO4Mr9zJN6,2021-06-11T19:49:26Z,1236518336
Play That Funky Music,Wild Cherry,5uuJruktM9fMdN9Va0DUMl,2021-06-11T19:53:25Z,1236518336
Fuck Shit Up (Whanana),Wingnut Dishwashers Union,07qiBXXkbBWcwycv29xKju,2021-06-11T19:53:44Z,1236518336
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,2021-06-11T19:57:12Z,1236518336
You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,2021-06-11T19:58:45Z,1236518336
Only the Good Die Young,Billy Joel,1xOXXYh6lTW8laxlW7JP2J,2021-06-11T19:59:49Z,1236518336
DONTTRUSTME,3OH!3,5jzX4dWVQeBTtfBaXnMRt5,2021-06-11T20:16:34Z,1236518336
Face Down,The Red Jumpsuit Apparatus,4wzjNqjKAKDU82e8uMhzmr,2021-06-11T20:43:00Z,1236518336
Savior,Rise Against,1vcxF91pWs9uNwDROuiCPB,2021-06-11T20:43:17Z,1236518336
I Wanna Rock,Twisted Sister,70Z9t1qhytWtG4cCmmi7mU,2021-06-11T20:50:05Z,1236518336
The_Monster_Mash,The Matchbox Racers,,2021-06-12T15:42:34Z,1236518336
