name,artist,id,added_at,added_by
Band On The Run - 2010 Remaster,"Paul McCartney, Wings",1H4idkmruFoJBg1DvUv2tY,2021-09-13T23:24:34Z,goobz24
Separate Ways (Worlds Apart),Journey,4ECNtOnqzxutZkXP4TE3n3,2021-02-11T17:05:42Z,goobz24
Fly Like An Eagle,Steve Miller Band,3e0FzZjTXOUtiJGSClOBrI,2021-09-13T23:37:09Z,goobz24
Reelin' In The Years,Steely Dan,1I7zHEdDx8Ny5RxzYPqsU2,2021-09-13T23:38:31Z,goobz24
Faithfully,Journey,57ebBLITHpRgRKGrlbxMZS,2021-02-11T17:05:58Z,goobz24
Dancing With Myself - EP Version,"Generation X, Billy Idol",7DxFABDwGKY91Mx8uZ2YUH,2021-09-13T23:29:58Z,goobz24
Two Tickets to Paradise (2022 Remaster),Eddie Money,22CIOfLZB9z8He7WgHYAgH,2021-09-13T23:38:32Z,goobz24
She Blinded Me With Science,Thomas Dolby,6HYf9ZEZKuxy581QVmYA6c,2021-02-11T17:06:43Z,goobz24
Cars,Gary Numan,4QQEzkxcONBthDLfzqIh9S,2021-02-11T17:06:54Z,goobz24
Carry on Wayward Son,Kansas,4DMKwE2E2iYDKY01C335Uw,2021-09-13T23:39:00Z,goobz24
Hit Me With Your Best Shot,Pat Benatar,0vOkmmJEtjuFZDzrQSFzEE,2021-09-13T23:37:11Z,goobz24
Everybody Wants To Rule The World,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,2021-02-11T17:07:26Z,goobz24
Rebel Rebel - 2016 Remaster,David Bowie,2EC9IJj7g0mN1Q5VrZkiYY,2021-09-13T23:38:58Z,goobz24
Goodbye Stranger - 2010 Remastered,Supertramp,67oyFnjJnn78fZP9KjeZx0,2021-02-11T17:07:44Z,goobz24
School's Out,Alice Cooper,5Z8EDau8uNcP1E8JvmfkZe,2021-09-13T23:30:05Z,goobz24
The Spirit Of Radio,Rush,4e9hUiLsN4mx61ARosFi7p,2021-09-13T23:38:56Z,goobz24
